,transaction_id,user_id,client_id,size,product_id,date,size_1_id,size_2_id,size_3_id,confidence_1,confidence_2,confidence_3,is_outlier,prediction_model,height,weight,waist,age,bra_band,bra_cup,user_action
131,799018129,900c2b10-5431-11ec-8a37-cfac2e91b817,spacesuit & co.,S,5125,2021-12-03,,,,,,,True,space_gloves,5’ 5”,132.0,50.0,24.0,,,close_application
132,598877897,8d7f8cd0-3fe5-11ec-bebd-8d3b1448a95b,spacesuit & co.,L,1273,2021-11-07,M,L,S,0.3,0.33,0.61,False,space_underwear,193.04,95.0,36.0,19.0,,,close_application
133,983087598,e59ca740-2172-11ec-b786-97bbe81e6806,spacesuit & co.,XS,4838,2021-09-29,S,XS,M,0.21,0.42,0.59,False,space_suit,161,55.0,,21.0,75.0,C,close_application
134,396546725,914eaa40-51cd-11ec-b5cc-3511a55d2c9a,spacesuit & co.,L,3893,2021-11-30,L,M,XL,0.16,0.31,0.59,False,space_underwear,177,70.0,,39.0,80.0,D,close_application
135,760084407,39c8e260-601c-11ec-b753-8fd0a5d4a744,spacesuit & co.,XL,1437,2021-12-18,L,XL,M,0.18,0.44,0.47,False,space_suit,180,95.0,36.0,38.0,,,close_application
136,858215134,0d251a60-5db2-11ec-91a2-61e1384d13f5,spacesuit & co.,M,8224,2021-12-15,M,S,L,0.13,0.2,0.54,False,space_helmet,180,78.0,31.0,41.0,,,close_application
137,660488718,f1159b90-4553-11ec-ac88-b9dc8c4722cd,spacesuit & co.,L,6484,2021-11-14,L,M,XL,0.27,0.46,0.5,False,space_suit,178,95.0,43.0,40.0,,,close_application
138,386831296,55f71720-673f-11ec-97ad-279d9db61001,spacesuit & co.,L,4226,2021-12-27,M,S,L,0.14,0.18,0.6,False,space_underwear,177.8,78.0,34.0,17.0,,,close_application
139,772148183,0ca8ba60-2199-11ec-8702-c52c2dca7172,spacesuit & co.,S,6067,2021-09-30,S,M,XS,0.18,0.25,0.53,False,space_suit,5’ 3”,120.0,,22.0,38.0,A,close_application
140,467966018,522885b0-56a6-11ec-9bf5-5b03ba8d8b17,spacesuit & co.,M,8415,2021-12-06,M,L,S,0.41,0.47,0.59,False,space_socks,5’ 3”,143.0,,50.0,36.0,C,close_application
141,878328954,acba9f80-694e-11ec-883d-99b2310167f5,spacesuit & co.,S,6951,2021-12-30,XS,S,2XS,0.02,0.33,0.37,False,space_gloves,165,52.0,,23.0,70.0,A,close_application
142,706241835,8367a250-2dcf-11ec-8d0f-49dfbd1c7747,spacesuit & co.,M,6222,2021-10-15,L,M,XL,0.19,0.27,0.52,False,space_suit,172,75.0,30.0,42.0,,,got_recommendation
143,457154327,df6557a0-3261-11ec-9f3c-93040f98fda7,spacesuit & co.,L,9899,2021-10-21,L,XL,M,0.29,0.47,0.59,False,space_suit,178,79.0,32.0,49.0,,,got_recommendation
144,699468245,4a88fb10-2f90-11ec-9117-87bbed2b6853,spacesuit & co.,XS,6448,2021-11-03,S,M,XS,0.22,0.26,0.58,False,space_suit,5’ 7”,140.0,30.0,50.0,,,close_application
145,460837666,8c337500-25df-11ec-9c1b-5b67adfa2065,spacesuit & co.,S,6222,2021-10-05,S,XS,M,0.2,0.38,0.43,False,space_suit,170.18,60.0,25.0,25.0,,,close_application
146,888684393,b1316d50-4bd0-11ec-8887-072d7e7f9e8a,spacesuit & co.,M,6270,2021-11-22,M,L,S,0.25,0.27,0.48,False,space_helmet,5’ 7”,150.0,,50.0,32.0,DDD,close_application
147,707646365,4a125690-3e59-11ec-be71-e3f07019402d,spacesuit & co.,L,6839,2021-11-05,L,XL,M,0.16,0.42,0.45,False,space_suit,188,100.0,36.0,40.0,,,got_recommendation
148,707646365,4a125690-3e59-11ec-be71-e3f07019402d,spacesuit & co.,S,6726,2021-11-05,S,XS,M,0.29,0.57,0.59,False,space_suit,158,52.0,,39.0,80.0,C,got_recommendation
149,396284889,aad77c90-3746-11ec-b68f-f112042ea5b3,spacesuit & co.,L,9524,2021-10-27,L,M,XL,0.61,0.62,0.96,False,space_helmet,4’ 11”,143.0,,39.0,34.0,B,close_application
150,894125275,78d1f480-51ec-11ec-a5d4-358038dac4dc,spacesuit & co.,XL,9525,2021-11-30,L,XL,M,0.2,0.33,0.59,False,space_underwear,5’ 10”,224.0,34.0,25.0,,,close_application
151,693346974,88d4f320-3d09-11ec-a5e7-0d068691acea,spacesuit & co.,L,9565,2021-11-04,M,L,S,0.18,0.44,0.49,False,space_suit,6’ 3”,195.0,34.0,23.0,,,close_application
152,901516262,c9b52fb0-2006-11ec-837b-dd4586ade634,spacesuit & co.,XL,5652,2021-09-28,L,XL,M,0.22,0.44,0.5,False,space_gloves,5’ 11”,220.0,36.0,33.0,,,got_recommendation
153,115054702,8ee51c60-2a51-11ec-9bc0-030d49e9526b,spacesuit & co.,M,6726,2021-10-11,M,S,L,0.34,0.6,0.69,False,space_suit,5’ 2”,125.0,,47.0,34.0,F,close_application
154,175975647,39aece40-458f-11ec-867e-59a0ec4a7b0d,spacesuit & co.,L,1906,2021-11-14,L,M,XL,0.24,0.4,0.52,False,space_suit,190,96.0,34.0,33.0,,,close_application
155,619370521,606a08c0-46a6-11ec-aec0-19375d8bb307,spacesuit & co.,XS,5928,2021-11-16,2XS,XS,S,0.11,0.24,0.59,False,space_suit,5’ 2”,93.0,,28.0,32.0,C,got_recommendation
156,707166072,00073400-6594-11ec-8b2c-5ffeda228ec5,spacesuit & co.,XL,8224,2021-12-25,L,M,XL,0.13,0.43,0.44,False,space_helmet,183,99.0,36.0,26.0,,,close_application
157,581686550,29ab5170-2c72-11ec-960a-43a76dbeef3e,spacesuit & co.,M,6839,2021-10-13,S,M,XS,0.04,0.28,0.32,False,space_suit,177.8,73.0,38.0,25.0,,,close_application
158,203441986,359f5720-5e12-11ec-8835-6583ea9b6f36,spacesuit & co.,M,8971,2021-12-16,S,M,XS,0.07,0.3,0.34,False,space_gloves,5’ 10”,161.0,32.0,32.0,,,close_application
159,421905852,a74acc60-4b1b-11ec-ac42-99c6cc39c223,spacesuit & co.,XL,5463,2021-11-21,XL,L,2XL,0.26,0.52,0.76,False,space_suit,195,115.0,38.0,23.0,,,got_recommendation
160,732570400,f8e18280-35a4-11ec-b691-a1665055b95c,spacesuit & co.,XS,2905,2021-10-25,XS,S,2XS,0.28,0.46,0.49,False,space_suit,5’ 0”,110.0,,21.0,30.0,B,close_application
161,285113542,03a9df90-6099-11ec-85d9-7b7b0bb0cac5,spacesuit & co.,S,1417,2021-12-19,S,XS,M,0.01,0.32,0.34,False,space_gloves,167,60.0,30.0,18.0,,,close_application
162,397698725,b2d3b7a0-502e-11ec-8fc2-d9b844805ec5,spacesuit & co.,M,8971,2021-11-28,M,S,L,0.12,0.35,0.43,False,space_gloves,179,84.0,34.0,29.0,,,got_recommendation
163,159153137,e7384f60-3b5c-11ec-adc7-730761523667,spacesuit & co.,M,4407,2021-11-02,XS,S,2XS,0.23,0.33,0.41,False,space_gloves,5’ 3”,110.0,,18.0,38.0,A,close_application
164,617268601,4f8b8bd0-2231-11ec-9c11-69c479cc7ef7,spacesuit & co.,M,2905,2021-09-30,M,L,S,0.32,0.45,0.54,False,space_suit,5’ 4”,146.0,,40.0,34.0,B,close_application
165,264351647,88633f30-5089-11ec-a5ce-91de68edf906,spacesuit & co.,XL,2941,2021-11-28,XL,L,2XL,0.26,0.5,0.75,False,space_suit,5’ 10”,231.0,38.0,39.0,,,got_recommendation
166,755063364,0a98e1f0-2c75-11ec-9874-23d9cd22f36f,spacesuit & co.,L,5928,2021-10-13,L,M,XL,0.09,0.48,0.59,False,space_suit,5’ 3”,155.0,,26.0,36.0,C,close_application
167,720272181,5eca1a90-552f-11ec-9644-3b05e3758d00,spacesuit & co.,M,1335,2021-12-04,S,XS,M,0.26,0.27,0.45,False,space_gloves,6’ 0”,154.0,32.0,15.0,,,close_application
168,720272181,5eca1a90-552f-11ec-9644-3b05e3758d00,spacesuit & co.,L,7787,2021-12-04,XL,L,2XL,0.25,0.36,0.78,False,space_suit,5’ 7”,180.0,,41.0,34.0,DD,got_recommendation
169,147856332,a533ffe0-5c6a-11ec-858f-3db6446f2381,spacesuit & co.,M,3472,2021-12-13,L,M,XL,0.42,0.66,0.73,False,space_suit,5’ 2”,152.0,,36.0,34.0,D,got_recommendation
170,629941529,6103d190-3a8e-11ec-a36c-71141022787b,spacesuit & co.,M,6726,2021-10-31,M,L,S,0.43,0.45,0.71,False,space_suit,160,63.0,,31.0,80.0,D,close_application
171,783900985,f6331a90-208b-11ec-ae0e-69e156f9cad3,spacesuit & co.,M,6726,2021-09-28,S,XS,M,0.19,0.22,0.6,False,space_suit,5’ 6”,121.0,,23.0,34.0,B,close_application
172,607952221,32855d90-34ec-11ec-aae3-3dd5d94c96ae,spacesuit & co.,M,6741,2021-10-25,M,S,L,0.12,0.38,0.45,False,space_suit,176,66.0,,31.0,75.0,B,got_recommendation
173,632860503,15d44490-2191-11ec-82f6-ff354922a0d8,spacesuit & co.,M,6726,2021-09-30,M,S,L,0.13,0.39,0.44,False,space_suit,5’ 6”,145.0,,23.0,52.0,B,close_application
174,802029165,b4ea8e30-b4f5-11eb-8094-d1942fcaf966,spacesuit & co.,S,8115,2021-05-14,S,XS,M,0.1,0.31,0.47,False,space_suit,160.02,52.0,,18.0,70.0,B,got_recommendation
175,374165155,cc545ac0-2b6e-11ec-9cf0-692582c10763,spacesuit & co.,2XL,8145,2021-10-12,3XL,2XL,XL,0.59,0.92,1.25,False,space_suit,5’ 8”,220.0,,51.0,42.0,D,close_application
176,714730195,fa0a1260-5dc4-11ec-b936-01b53cfe1655,spacesuit & co.,S,8302,2021-12-15,S,M,XS,0.07,0.4,0.47,False,space_gloves,176,75.0,36.0,18.0,,,got_recommendation
177,536446255,4a742a20-30ba-11ec-b8e7-71e365606462,spacesuit & co.,2XL,1906,2021-10-19,XL,L,2XL,0.33,0.53,0.75,False,space_suit,196,115.0,38.0,26.0,,,close_application
178,325943277,8b900290-3605-11ec-abaa-f9dce96a6eef,spacesuit & co.,L,2305,2021-10-26,XL,L,2XL,0.26,0.35,0.7,False,space_suit,6’ 1”,230.0,39.0,23.0,,,close_application
179,607065193,3715eb20-1801-11ec-a06e-3d3b91c6435d,spacesuit & co.,XS,8662,2021-09-17,XS,S,2XS,0.12,0.25,0.46,False,space_underwear,5’ 2”,110.0,,34.0,34.0,A,close_application
180,879989054,47cf52e0-28f9-11ec-a92d-f582d875ab7d,spacesuit & co.,M,1273,2021-10-09,S,XS,M,0.09,0.23,0.41,False,space_underwear,5’ 9”,162.0,31.0,21.0,,,close_application
181,985449084,29900080-507d-11ec-87a1-0d291c6343ee,spacesuit & co.,XS,4314,2021-11-28,S,XS,M,0.1,0.31,0.56,False,space_gloves,172,64.0,30.0,34.0,,,close_application
182,464481826,c4575b40-5122-11ec-af84-3de38d04dfb7,spacesuit & co.,XS,2305,2021-11-30,XS,S,2XS,0.1,0.26,0.38,False,space_suit,173,69.0,30.0,19.0,,,close_application
183,582279108,5e985c90-1870-11ec-927b-096f4294cf3f,spacesuit & co.,M,6039,2021-09-18,M,S,L,0.2,0.21,0.57,False,space_suit,178,78.0,31.0,40.0,,,close_application
184,535942512,90305190-2ea5-11ec-89b8-15a497f5826b,spacesuit & co.,M,8681,2021-10-16,M,S,L,0.04,0.29,0.46,False,space_underwear,173,67.0,,20.0,95.0,B,close_application
185,959120944,ed27ccc0-6235-11ec-9397-ad1aa2cc0087,spacesuit & co.,S,3472,2021-12-21,M,S,L,0.41,0.43,0.8,False,space_suit,154,58.0,,35.0,70.0,C,close_application
186,774514931,c0fd7b00-302a-11ec-92ba-cbd6f5ecd3b2,spacesuit & co.,L,6726,2021-10-18,L,M,XL,0.38,0.54,0.69,False,space_suit,162.56,66.0,,40.0,85.0,B,got_recommendation
187,230109733,6db919e0-5681-11ec-b5ba-7d8bc2711733,spacesuit & co.,S,5463,2021-12-06,XS,S,2XS,0.17,0.35,0.45,False,space_suit,184,70.0,30.0,18.0,,,close_application
188,974585200,33c46900-186b-11ec-95f3-c142c7ce19a0,spacesuit & co.,XS,1273,2021-09-18,2XS,XS,S,0.09,0.38,0.69,False,space_underwear,173,55.0,30.0,18.0,,,got_recommendation
189,671482844,f6dccc60-39d7-11ec-96c8-c164929a76fe,spacesuit & co.,S,5463,2021-11-02,XS,2XS,S,0.12,0.28,0.36,False,space_suit,174,63.0,31.0,21.0,,,close_application
190,832939069,7d332a90-3bd9-11ec-9c2e-f7d1f5314105,spacesuit & co.,S,5463,2021-11-02,S,XS,M,0.2,0.36,0.39,False,space_suit,5’ 8”,160.0,33.0,17.0,,,close_application
191,122161101,97a7b980-3437-11ec-9f7f-dd77740c2c3b,spacesuit & co.,S,5450,2021-10-23,S,XS,M,0.09,0.23,0.41,False,space_gloves,5’ 6”,125.0,,25.0,34.0,D,close_application
192,890954268,9211f610-5b98-11ec-897f-079277d5aa58,spacesuit & co.,S,1384,2021-12-12,S,XS,M,0.3,0.33,0.52,False,space_suit,188,75.0,30.0,17.0,,,close_application
193,857314494,75179530-2284-11ec-8b1d-b928a04fde65,spacesuit & co.,L,3740,2021-10-01,L,XL,M,0.19,0.34,0.62,False,space_suit,5’ 5”,165.0,,20.0,38.0,DD,got_recommendation
194,906321623,a47d3d00-598b-11ec-bb30-2537e6e88c2f,spacesuit & co.,L,6910,2021-12-13,L,M,XL,0.16,0.34,0.56,False,space_suit,5’ 10”,160.0,,38.0,36.0,D,close_application
195,594624275,a3137630-32af-11ec-8224-03c19deb6f44,spacesuit & co.,L,1273,2021-10-27,L,M,XL,0.22,0.32,0.62,False,space_underwear,5’ 11”,2.0,36.0,33.0,,,close_application
196,696661433,963c50a0-360e-11ec-bc39-018179d73c0e,spacesuit & co.,S,9899,2021-10-26,S,XS,M,0.17,0.24,0.53,False,space_suit,165,55.0,28.0,42.0,,,close_application
197,674298533,f4848d80-40c7-11ec-a0fe-f9ed30bd1dfb,spacesuit & co.,L,5463,2021-11-08,L,M,XL,0.16,0.32,0.6,False,space_suit,186,92.0,33.0,45.0,,,close_application
198,324979346,1526a9f0-13b0-11ec-9209-736fdfe43b24,spacesuit & co.,XS,6448,2021-10-03,,,,,,,True,space_suit,170.18,51.0,40.0,20.0,,,close_application
199,169911007,ce9ac6b0-506d-11ec-9420-b3fc73978a5b,spacesuit & co.,M,1273,2021-11-28,M,S,L,0.13,0.19,0.6,False,space_underwear,180,80.0,32.0,25.0,,,got_recommendation
200,529033013,72bc57a0-37ef-11ec-bef1-bf5bda69534f,spacesuit & co.,L,5463,2021-10-28,L,M,XL,0.32,0.36,0.56,False,space_suit,183,91.0,38.0,19.0,,,close_application
201,887470731,7cf2a2e0-34f9-11ec-b8be-1f2e8128ceda,spacesuit & co.,L,9524,2021-10-25,L,XL,M,0.49,0.5,0.84,False,space_helmet,5’ 2”,170.0,,27.0,36.0,B,close_application
202,563362592,057b7db0-3367-11ec-bd25-45d091383dbe,spacesuit & co.,M,3740,2021-10-22,M,S,L,0.22,0.27,0.51,False,space_suit,164,58.0,,46.0,80.0,B,close_application
203,847779644,352aa8e0-20f4-11ec-8c83-3bd1531ab5ff,spacesuit & co.,S,5420,2021-09-29,,,,,,,True,space_gloves,5’ 5”,121.0,25.0,15.0,,,close_application
204,879727433,e5ca2f30-5520-11ec-aa0d-5d39cc1a6d64,spacesuit & co.,M,3472,2021-12-04,M,L,S,0.24,0.32,0.45,False,space_suit,5’ 6”,154.0,,26.0,32.0,D,close_application
205,767202320,2501d5a0-3c20-11ec-bb8f-b3fc32173e99,spacesuit & co.,XL,3740,2021-11-02,XL,L,2XL,0.25,0.49,0.61,False,space_suit,5’ 5”,180.0,,57.0,36.0,C,close_application
206,181469881,3c916b60-1fa9-11ec-bd57-1fd5dfef5213,spacesuit & co.,S,7888,2021-10-03,XS,2XS,S,0.14,0.38,0.45,False,space_suit,5’ 6”,107.0,,23.0,34.0,B,close_application
207,578045283,325e2390-407e-11ec-b597-1363244c568f,spacesuit & co.,XL,1273,2021-11-08,XL,L,2XL,0.16,0.38,0.75,False,space_underwear,180,110.0,36.0,24.0,,,close_application
208,648990820,96ad6ec0-418f-11ec-8e72-83a09dd06803,spacesuit & co.,M,6839,2021-11-09,XS,S,2XS,0.27,0.28,0.58,False,space_suit,185,72.0,32.0,19.0,,,close_application
209,690690749,87bd7360-5f5d-11ec-9032-0fe3426fec9b,spacesuit & co.,L,7787,2021-12-18,L,XL,M,0.21,0.25,0.66,False,space_suit,177,81.0,,40.0,80.0,C,close_application
210,152945172,983f6810-1b3d-11ec-bb15-39cc7c4576a8,spacesuit & co.,S,6222,2021-09-22,XS,2XS,S,0.36,0.5,0.59,False,space_suit,5’ 7”,115.0,27.0,22.0,,,close_application
211,707105031,7d4fba50-3375-11ec-94ee-47fd4cb30383,spacesuit & co.,S,8681,2021-10-23,S,XS,M,0.22,0.37,0.42,False,space_underwear,5’ 4”,126.0,,18.0,40.0,D,close_application
212,207107318,58974f30-252d-11ec-b75c-9940b3239665,spacesuit & co.,S,6222,2021-10-04,S,XS,M,0.25,0.41,0.48,False,space_suit,5’ 7”,132.0,28.0,24.0,,,close_application
213,599510563,d4238710-610d-11ec-9a78-e93889c0a529,spacesuit & co.,M,4407,2021-12-19,M,S,L,0.43,0.53,0.71,False,space_gloves,155,60.0,,42.0,80.0,D,close_application
214,524789128,78661e00-3f4e-11ec-b867-7f3f5919cb10,spacesuit & co.,S,1273,2021-11-06,XS,S,2XS,0.17,0.3,0.45,False,space_underwear,181,69.0,30.0,18.0,,,got_recommendation
215,675547208,e98e17f0-471d-11ec-bc6f-c1f43e09ae95,spacesuit & co.,L,7061,2021-11-16,L,M,XL,0.24,0.35,0.69,False,space_socks,168,74.0,,18.0,65.0,B,close_application
216,598045835,aaf3ca20-38e6-11ec-99ee-a797d14c7727,spacesuit & co.,M,6312,2021-10-29,M,S,L,0.17,0.18,0.7,False,space_suit,5’ 8”,160.0,32.0,34.0,,,close_application
217,535662149,c5b3aab0-3288-11ec-b8da-cf2eea9b9d4f,spacesuit & co.,M,6312,2021-10-21,M,S,L,0.16,0.31,0.57,False,space_suit,5’ 8”,160.0,32.0,54.0,,,close_application
218,353688000,463db330-156d-11ec-8235-0b88c1437804,spacesuit & co.,M,1273,2021-09-16,S,M,XS,0.16,0.27,0.36,False,space_underwear,177.8,72.0,32.0,43.0,,,close_application
219,222231083,3da4abc0-68c9-11ec-bd26-271574c2cd02,spacesuit & co.,L,8308,2021-12-29,M,S,L,0.21,0.25,0.52,False,space_gloves,175,78.0,32.0,53.0,,,close_application
220,850512988,8639db10-30c2-11ec-99ab-af3b67a12c54,spacesuit & co.,L,8681,2021-10-19,L,M,XL,0.37,0.55,0.73,False,space_underwear,161,71.0,,32.0,80.0,B,close_application
221,298549692,c84801f0-4001-11ec-9b2c-f38869469362,spacesuit & co.,M,6222,2021-11-07,M,L,S,0.31,0.32,0.68,False,space_suit,177,75.0,32.0,38.0,,,got_recommendation
222,232982905,ce4f3940-4f71-11ec-9099-c101c0b60d8a,spacesuit & co.,L,8008,2021-11-27,M,L,S,0.35,0.48,0.55,False,space_helmet,160,65.0,,33.0,70.0,E,got_recommendation
223,523951234,35609ec0-3a97-11ec-93f5-8990bd8377ec,spacesuit & co.,S,4838,2021-10-31,XS,S,2XS,0.22,0.28,0.64,False,space_suit,5’ 8”,120.0,,17.0,34.0,B,close_application
224,612988526,fbf10c80-597f-11ec-b7f1-45714526e205,spacesuit & co.,2XL,7490,2021-12-10,XL,2XL,L,0.2,0.43,0.55,False,space_suit,185.42000000000002,115.0,48.0,39.0,,,got_recommendation
225,425362942,f1944790-45fa-11ec-82ef-29008867d1c7,spacesuit & co.,S,6924,2021-12-08,M,S,L,0.33,0.38,0.58,False,space_socks,156,55.0,,44.0,85.0,C,close_application
226,362244838,c65080c0-462d-11ec-9aa5-03da141aa253,spacesuit & co.,L,5463,2021-11-15,2XS,XS,S,0.34,0.56,0.79,False,space_suit,6’ 1”,112.0,30.0,16.0,,,got_recommendation
227,657169585,cfa88c10-6317-11ec-8268-53de6c20e878,spacesuit & co.,XS,1520,2021-12-22,S,XS,M,0.11,0.32,0.36,False,space_suit,165,59.0,,16.0,70.0,C,close_application
228,558592525,2bb71ee0-2970-11ec-aa60-f146a50a4f72,spacesuit & co.,M,5652,2021-10-10,S,M,XS,0.1,0.28,0.35,False,space_gloves,5’ 10”,162.0,31.0,40.0,,,close_application
229,846730344,80f71670-5a90-11ec-befb-0f9a8c4b6533,spacesuit & co.,L,7502,2021-12-11,L,M,XL,0.19,0.26,0.65,False,space_suit,5’ 8”,159.0,,35.0,34.0,D,got_recommendation
230,220571005,66614c60-5949-11ec-9316-4ba3bf0df20f,spacesuit & co.,S,7787,2021-12-09,M,S,L,0.13,0.33,0.45,False,space_suit,5’ 7”,145.0,,49.0,32.0,D,close_application
231,477282581,498c3760-4640-11ec-bec2-2b136c8feb5e,spacesuit & co.,L,3854,2021-11-15,L,M,XL,0.23,0.33,0.68,False,space_gloves,5’ 7”,140.0,,37.0,34.0,DD,got_recommendation
232,294130068,52ab6640-2e62-11ec-8c5e-fd2bd37f49d4,spacesuit & co.,S,6312,2021-10-16,S,M,XS,0.1,0.28,0.43,False,space_suit,187.96,77.0,31.0,38.0,,,close_application
233,373789705,e1660e60-2694-11ec-9e49-6156539d6405,spacesuit & co.,S,7490,2021-10-06,S,M,XS,0.1,0.27,0.38,False,space_suit,184,75.0,32.0,29.0,,,got_recommendation
234,116730035,e3639470-2dd9-11ec-847a-2fc662259784,spacesuit & co.,L,3893,2021-10-15,M,S,L,0.18,0.32,0.58,False,space_underwear,5’ 5”,137.0,,36.0,36.0,C,close_application
235,807516348,108d3f10-196b-11ec-871c-4fedb2aa476e,spacesuit & co.,L,1906,2021-09-20,L,M,XL,0.17,0.42,0.51,False,space_suit,5’ 10”,220.0,36.0,24.0,,,close_application
236,616704185,e9164490-6645-11ec-816f-3572db7ac2ad,spacesuit & co.,XS,5420,2021-12-26,XS,2XS,S,0.05,0.32,0.32,False,space_gloves,5’ 9”,150.0,29.0,19.0,,,got_recommendation
237,664402166,615d6d70-4dcd-11ec-b384-dd29580f7745,spacesuit & co.,S,6656,2021-11-25,S,M,XS,0.14,0.31,0.49,False,space_suit,167.64000000000001,60.0,32.0,34.0,,,close_application
238,828891545,34619bd0-486d-11ec-9e4c-8d5d32b8f1b6,spacesuit & co.,L,2766,2021-12-03,M,L,S,0.2,0.34,0.5,False,space_suit,168,63.0,,25.0,95.0,B,close_application
239,354203815,0ead08e0-35b0-11ec-bf73-dba1742af5d1,spacesuit & co.,S,8681,2021-10-25,S,XS,M,0.29,0.44,0.44,False,space_underwear,5’ 2”,120.0,,47.0,32.0,C,close_application
240,313601204,a8228650-5f75-11ec-8c41-69854988be75,spacesuit & co.,2XL,4314,2021-12-17,L,XL,M,0.5,0.52,0.64,False,space_gloves,180,110.0,42.0,33.0,,,close_application
241,313601204,a8228650-5f75-11ec-8c41-69854988be75,spacesuit & co.,2XL,8308,2021-12-17,XL,2XL,L,0.44,0.53,0.66,False,space_gloves,180,110.0,42.0,33.0,,,close_application
242,110951667,a3137630-32af-11ec-8224-03c19deb6f44,spacesuit & co.,L,1273,2021-10-25,L,XL,M,0.23,0.46,0.49,False,space_underwear,5’ 11”,218.0,36.0,33.0,,,close_application
243,726894509,dcefe4e0-5b60-11ec-aecc-ffab73cb7733,spacesuit & co.,M,5450,2021-12-12,S,M,XS,0.13,0.24,0.43,False,space_gloves,176,60.0,,28.0,90.0,C,close_application
244,552208401,3db37e50-2a4b-11ec-bd84-c3a4f2726727,spacesuit & co.,XS,8145,2021-10-11,XS,2XS,S,0.16,0.41,0.46,False,space_suit,5’ 4”,110.0,,22.0,38.0,B,close_application
245,980447547,8fcdb080-59d9-11ec-8ead-5d2edae08b3b,spacesuit & co.,M,6951,2021-12-17,M,S,L,0.34,0.53,0.6,False,space_gloves,160,64.0,,29.0,80.0,C,got_recommendation
246,500615250,ee9d9720-537f-11ec-856f-0d9b823ed96e,spacesuit & co.,M,5463,2021-12-02,S,M,XS,0.16,0.16,0.47,False,space_suit,180,77.0,33.0,32.0,,,close_application
247,117652078,e5a31440-5c28-11ec-95ce-f5859d3b8b9e,spacesuit & co.,L,3893,2021-12-13,L,M,XL,0.2,0.38,0.57,False,space_underwear,5’ 7”,160.0,,52.0,34.0,C,got_recommendation
248,450189829,fee60eb0-3592-11ec-8e04-e9176ca1ffcf,spacesuit & co.,L,2941,2021-10-25,L,XL,M,0.27,0.33,0.73,False,space_suit,6’ 0”,225.0,36.0,52.0,,,close_application
249,646511745,7d622960-4d6a-11ec-83fe-35d51c1ed603,spacesuit & co.,L,7888,2021-12-03,M,L,S,0.13,0.28,0.54,False,space_suit,176,70.0,,23.0,80.0,B,close_application
250,733474146,d60d7e20-5517-11ec-8a04-15f846119b6e,spacesuit & co.,XS,6951,2021-12-04,XS,S,2XS,0.29,0.41,0.43,False,space_gloves,160,50.0,,16.0,85.0,A,close_application
251,968020085,76938280-2684-11ec-b3a7-4d48da73e211,spacesuit & co.,2XL,1520,2021-10-06,2XL,3XL,XL,0.29,0.6,0.73,False,space_suit,5’ 7”,225.0,,42.0,38.0,G,close_application
252,826749613,15768b80-1e20-11ec-8f38-f300b6d2e9dc,spacesuit & co.,M,1417,2021-09-25,S,XS,M,0.04,0.32,0.35,False,space_gloves,5’ 1”,135.0,28.0,20.0,,,close_application
253,527100586,ab4cc7a0-1cef-11ec-887a-83d7d93a3ee9,spacesuit & co.,L,8115,2021-09-24,XL,L,2XL,0.29,0.4,0.75,False,space_suit,5’ 8”,165.0,,35.0,36.0,D,close_application
254,416930234,a7e14b80-61ce-11ec-81f0-7755cf0fbdd9,spacesuit & co.,L,1273,2021-12-20,L,XL,M,0.23,0.39,0.58,False,space_underwear,178,101.0,36.0,26.0,,,close_application
255,736869713,617a4380-6814-11ec-8689-5bc13c272910,spacesuit & co.,M,8224,2021-12-28,M,L,S,0.33,0.37,0.51,False,space_helmet,5’ 7”,186.0,34.0,51.0,,,got_recommendation
256,679118953,a727aec0-5d08-11ec-bfea-59fa2547a09d,spacesuit & co.,XS,7418,2021-12-14,XS,2XS,S,0.11,0.23,0.42,False,space_helmet,162,49.0,,30.0,80.0,B,close_application
257,389333656,61949fc0-4f9e-11ec-91ce-1b75a4c66c9e,spacesuit & co.,S,7787,2021-11-27,S,XS,M,0.08,0.27,0.37,False,space_suit,5’ 6”,126.0,,34.0,34.0,A,close_application
258,272447502,2a0bf3c0-560e-11ec-b25b-373c3aacc836,spacesuit & co.,XL,6312,2021-12-05,XL,L,2XL,0.15,0.59,0.65,False,space_suit,5’ 9”,238.0,34.0,35.0,,,got_recommendation
259,318061671,1e91e250-29fb-11ec-b30f-d564da8e1e0f,spacesuit & co.,M,4466,2021-10-10,M,S,L,0.25,0.31,0.71,False,space_socks,5’ 3”,132.0,,31.0,32.0,DDD,got_recommendation
260,540472767,658a01a0-5d9b-11ec-8866-4d2cab5b141e,spacesuit & co.,XL,6067,2021-12-15,XL,2XL,L,0.39,0.43,0.85,False,space_suit,5’ 10”,182.0,,41.0,36.0,D,close_application
261,612021925,cc03afd0-3cdf-11ec-94ad-8b3455b09ed7,spacesuit & co.,L,1273,2021-11-03,L,M,XL,0.08,0.43,0.49,False,space_underwear,180,97.0,34.0,16.0,,,close_application
262,508756974,9212a2c0-5a6e-11ec-8bce-7dec5a2f2228,spacesuit & co.,XL,5420,2021-12-11,L,XL,M,0.36,0.42,0.69,False,space_gloves,194,98.0,39.0,51.0,,,close_application
263,120704674,f7869bc0-3296-11ec-8431-5dd6a17e9a1e,spacesuit & co.,M,3893,2021-10-21,M,S,L,0.27,0.38,0.67,False,space_underwear,5’ 3”,134.0,,48.0,36.0,C,got_recommendation
